trial,timestamp,phase,trial_kind,evaluation_profile,profile_trial,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,stimulus_profile,signal_energy,area_factor,requested_area_factor,post_noise_energy,min_pair_distance,gain_ratio,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
1779,1789306194.3382907,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,279,0,2,1,0,-1.0,0.00651,0.56233,0.43117,0.71921,brightness_only,2.13326,1.44,1.44,2.68006,3.0,2.20367,0.7885304659498208,0.786219477560734,0.7228260869565217,0.85,0.82,0.7885304659498208,220,279,0.9157894736842105,0.8494623655913979,0.5934065934065934,0.7885304659498208,0.786219477560734,0.7228260869565217,0.85,0.82,0.7885304659498208,220,279,0.9157894736842105,0.8494623655913979,0.5934065934065934,0,0.0
1780,1789306194.3393126,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,280,0,1,2,0,-1.0,0.05882,0.59881,0.34236,0.8407,brightness_only,2.10152,1.44,1.44,2.51404,,,0.7857142857142857,0.7832071996685658,0.7189189189189189,0.8,0.81,0.7857142857142857,220,280,0.9157894736842105,0.8404255319148937,0.5934065934065934,0.7857142857142857,0.7832071996685658,0.7189189189189189,0.8,0.81,0.7857142857142857,220,280,0.9157894736842105,0.8404255319148937,0.5934065934065934,0,0.0
1781,1789306194.340222,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,281,0,1,1,1,1.0,0.0028,0.89921,0.09799,0.3396,brightness_only,1.97784,1.44,1.44,2.55248,,,0.7864768683274022,0.7837671100828995,0.7204301075268817,0.8,0.81,0.7864768683274022,221,281,0.9157894736842105,0.8421052631578947,0.5934065934065934,0.7864768683274022,0.7837671100828995,0.7204301075268817,0.8,0.81,0.7864768683274022,221,281,0.9157894736842105,0.8421052631578947,0.5934065934065934,0,0.0
1782,1789306194.3410938,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,282,0,1,1,1,1.0,0.00154,0.96628,0.03218,0.15368,brightness_only,2.10682,1.44,1.44,2.58255,,,0.7872340425531915,0.7843153556969346,0.7219251336898396,0.8,0.81,0.7872340425531915,222,282,0.9157894736842105,0.84375,0.5934065934065934,0.7872340425531915,0.7843153556969346,0.7219251336898396,0.8,0.81,0.7872340425531915,222,282,0.9157894736842105,0.84375,0.5934065934065934,0,0.0
1783,1789306194.3419564,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,283,0,1,1,1,1.0,0.00356,0.84952,0.14692,0.44039,brightness_only,2.01119,1.44,1.44,2.7156,,,0.7879858657243817,0.7848522972776907,0.723404255319149,0.8,0.81,0.7879858657243817,223,283,0.9157894736842105,0.845360824742268,0.5934065934065934,0.7879858657243817,0.7848522972776907,0.723404255319149,0.8,0.81,0.7879858657243817,223,283,0.9157894736842105,0.845360824742268,0.5934065934065934,0,0.0
1784,1789306194.3427978,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,284,0,0,0,1,1.0,0.88667,0.02377,0.08956,0.41165,brightness_only,0.0,0.0,0.0,0.59634,,,0.7887323943661971,0.7851446949385094,0.723404255319149,0.8,0.81,0.7887323943661971,224,284,0.9166666666666666,0.845360824742268,0.5934065934065934,0.7887323943661971,0.7851446949385094,0.723404255319149,0.8,0.81,0.7887323943661971,224,284,0.9166666666666666,0.845360824742268,0.5934065934065934,0,0.0
1785,1789306194.3435805,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,285,0,0,0,1,1.0,0.89161,0.024,0.08439,0.40043,brightness_only,0.0,0.0,0.0,0.50303,,,0.7894736842105263,0.7854310637815792,0.723404255319149,0.8,0.81,0.7894736842105263,225,285,0.9175257731958762,0.845360824742268,0.5934065934065934,0.7894736842105263,0.7854310637815792,0.723404255319149,0.8,0.81,0.7894736842105263,225,285,0.9175257731958762,0.845360824742268,0.5934065934065934,0,0.0
1786,1789306194.344539,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,286,0,2,2,1,1.0,0.02228,0.44259,0.53513,0.78009,brightness_only,1.98175,1.44,1.44,2.53601,4.12311,2.25161,0.7902097902097902,0.7869042282982219,0.7248677248677249,0.8,0.81,0.7902097902097902,226,286,0.9175257731958762,0.845360824742268,0.5978260869565217,0.7902097902097902,0.7869042282982219,0.7248677248677249,0.8,0.81,0.7902097902097902,226,286,0.9175257731958762,0.845360824742268,0.5978260869565217,0,0.0
1787,1789306194.3454013,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,287,0,0,0,1,1.0,0.89659,0.02394,0.07947,0.38848,brightness_only,0.0,0.0,0.0,0.47806,,,0.7909407665505227,0.7871847528791885,0.7248677248677249,0.8,0.81,0.7909407665505227,227,287,0.9183673469387755,0.845360824742268,0.5978260869565217,0.7909407665505227,0.7871847528791885,0.7248677248677249,0.8,0.81,0.7909407665505227,227,287,0.9183673469387755,0.845360824742268,0.5978260869565217,0,0.0
1788,1789306194.346184,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,288,0,0,0,1,1.0,0.89095,0.0248,0.08425,0.403,brightness_only,0.0,0.0,0.0,0.41494,,,0.7916666666666666,0.7874596102969029,0.7248677248677249,0.8,0.81,0.7916666666666666,228,288,0.9191919191919192,0.845360824742268,0.5978260869565217,0.7916666666666666,0.7874596102969029,0.7248677248677249,0.8,0.81,0.7916666666666666,228,288,0.9191919191919192,0.845360824742268,0.5978260869565217,0,0.0
1789,1789306194.6018555,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,289,0,2,1,0,-1.0,0.09436,0.30602,0.59962,0.89179,brightness_only,2.08324,1.44,1.44,2.67889,9.48683,1.8934,0.7889273356401384,0.7853168644655176,0.7210526315789474,0.8,0.8,0.7889273356401384,228,289,0.9191919191919192,0.845360824742268,0.5913978494623656,0.7889273356401384,0.7853168644655176,0.7210526315789474,0.8,0.8,0.7889273356401384,228,289,0.9191919191919192,0.845360824742268,0.5913978494623656,0,0.0
1790,1789306194.603105,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,290,0,0,2,0,-1.0,0.87778,0.02866,0.09356,0.43788,brightness_only,0.0,0.0,0.0,0.6083,,,0.7862068965517242,0.7822528914015446,0.7210526315789474,0.75,0.79,0.7862068965517242,228,290,0.91,0.845360824742268,0.5913978494623656,0.7862068965517242,0.7822528914015446,0.7210526315789474,0.75,0.79,0.7862068965517242,228,290,0.91,0.845360824742268,0.5913978494623656,0,0.0
1791,1789306194.6040115,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,291,0,2,2,1,1.0,0.05028,0.37624,0.57348,0.83701,brightness_only,2.06231,1.44,1.44,2.49775,7.07107,2.40245,0.7869415807560137,0.7837018351977774,0.7225130890052356,0.75,0.79,0.7869415807560137,229,291,0.91,0.845360824742268,0.5957446808510638,0.7869415807560137,0.7837018351977774,0.7225130890052356,0.75,0.79,0.7869415807560137,229,291,0.91,0.845360824742268,0.5957446808510638,0,0.0
1792,1789306194.6051707,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,292,0,0,0,1,1.0,0.89211,0.02552,0.08236,0.4011,brightness_only,0.0,0.0,0.0,0.51461,,,0.7876712328767124,0.7839988649007475,0.7225130890052356,0.75,0.79,0.7876712328767124,230,292,0.9108910891089109,0.845360824742268,0.5957446808510638,0.7876712328767124,0.7839988649007475,0.7225130890052356,0.75,0.79,0.7876712328767124,230,292,0.9108910891089109,0.845360824742268,0.5957446808510638,0,0.0
1793,1789306194.6062696,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,293,0,0,0,1,1.0,0.89357,0.02494,0.08149,0.39693,brightness_only,0.0,0.0,0.0,0.49521,,,0.78839590443686,0.7842900704918949,0.7225130890052356,0.75,0.79,0.78839590443686,231,293,0.9117647058823529,0.845360824742268,0.5957446808510638,0.78839590443686,0.7842900704918949,0.7225130890052356,0.75,0.79,0.78839590443686,231,293,0.9117647058823529,0.845360824742268,0.5957446808510638,0,0.0
1794,1789306194.6071043,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,294,0,1,1,1,1.0,0.00126,0.96929,0.02945,0.14247,brightness_only,1.94481,1.44,1.44,2.45778,,,0.7891156462585034,0.7848160540812069,0.7239583333333334,0.8,0.79,0.7891156462585034,232,294,0.9117647058823529,0.8469387755102041,0.5957446808510638,0.7891156462585034,0.7848160540812069,0.7239583333333334,0.8,0.79,0.7891156462585034,232,294,0.9117647058823529,0.8469387755102041,0.5957446808510638,0,0.0
1795,1789306194.6079426,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,295,0,1,2,0,-1.0,0.00608,0.85178,0.14215,0.44498,brightness_only,2.14461,1.44,1.44,2.70888,,,0.7864406779661017,0.7819644083724183,0.7202072538860104,0.75,0.78,0.7864406779661017,232,295,0.9117647058823529,0.8383838383838383,0.5957446808510638,0.7864406779661017,0.7819644083724183,0.7202072538860104,0.75,0.78,0.7864406779661017,232,295,0.9117647058823529,0.8383838383838383,0.5957446808510638,0,0.0
1796,1789306194.6087825,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,296,0,1,1,1,1.0,0.00665,0.90832,0.08503,0.33025,brightness_only,2.00402,1.44,1.44,2.49209,,,0.7871621621621622,0.7825031289111388,0.7216494845360825,0.75,0.78,0.7871621621621622,233,296,0.9117647058823529,0.84,0.5957446808510638,0.7871621621621622,0.7825031289111388,0.7216494845360825,0.75,0.78,0.7871621621621622,233,296,0.9117647058823529,0.84,0.5957446808510638,0,0.0
1797,1789306194.6096573,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,297,0,2,2,1,1.0,0.03931,0.38074,0.57995,0.81083,brightness_only,2.13413,1.44,1.44,2.46877,7.2111,2.65213,0.7878787878787878,0.7839215686274509,0.7230769230769231,0.75,0.78,0.7878787878787878,234,297,0.9117647058823529,0.84,0.6,0.7878787878787878,0.7839215686274509,0.7230769230769231,0.75,0.78,0.7878787878787878,234,297,0.9117647058823529,0.84,0.6,0,0.0
1798,1789306194.6105602,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,298,0,2,1,0,-1.0,0.01571,0.63232,0.35197,0.72259,brightness_only,1.96431,1.44,1.44,2.43593,3.60555,2.204,0.785234899328859,0.7818382352941177,0.7193877551020408,0.7,0.77,0.785234899328859,234,298,0.9117647058823529,0.84,0.59375,0.785234899328859,0.7818382352941177,0.7193877551020408,0.7,0.77,0.785234899328859,234,298,0.9117647058823529,0.84,0.59375,0,0.0
1799,1789306194.611898,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,299,0,0,2,0,-1.0,0.89197,0.0253,0.08273,0.40117,brightness_only,0.0,0.0,0.0,0.55466,,,0.782608695652174,0.7788875404530744,0.7193877551020408,0.7,0.76,0.782608695652174,234,299,0.9029126213592233,0.84,0.59375,0.782608695652174,0.7788875404530744,0.7193877551020408,0.7,0.76,0.782608695652174,234,299,0.9029126213592233,0.84,0.59375,0,0.0
1800,1789306194.612774,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,300,0,1,1,1,1.0,0.00401,0.92507,0.07092,0.28185,brightness_only,2.10681,1.44,1.44,2.65585,,,0.7833333333333333,0.779415593258355,0.7208121827411168,0.75,0.76,0.7833333333333333,235,300,0.9029126213592233,0.8415841584158416,0.59375,0.7833333333333333,0.779415593258355,0.7208121827411168,0.75,0.76,0.7833333333333333,235,300,0.9029126213592233,0.8415841584158416,0.59375,0,0.0
1801,1789306194.8680148,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,301,0,2,1,0,-1.0,0.04554,0.37701,0.57745,0.82554,brightness_only,2.0201,1.44,1.44,2.53981,6.08276,2.18906,0.7807308970099668,0.7773752152514821,0.7171717171717171,0.7,0.75,0.7807308970099668,235,301,0.9029126213592233,0.8415841584158416,0.5876288659793815,0.7807308970099668,0.7773752152514821,0.7171717171717171,0.7,0.75,0.7807308970099668,235,301,0.9029126213592233,0.8415841584158416,0.5876288659793815,0,0.0
1802,1789306194.8693101,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,302,0,2,2,1,1.0,0.01504,0.70264,0.28232,0.66816,brightness_only,2.14877,1.44,1.44,2.57673,3.0,2.05094,0.7814569536423841,0.7787778381563141,0.7185929648241206,0.7,0.75,0.7814569536423841,236,302,0.9029126213592233,0.8415841584158416,0.5918367346938775,0.7814569536423841,0.7787778381563141,0.7185929648241206,0.7,0.75,0.7814569536423841,236,302,0.9029126213592233,0.8415841584158416,0.5918367346938775,0,0.0
1803,1789306194.870442,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,303,0,0,0,1,1.0,0.88404,0.02772,0.08824,0.42257,brightness_only,0.0,0.0,0.0,0.5113,,,0.7821782178217822,0.7790890156519575,0.7185929648241206,0.7,0.76,0.7821782178217822,237,303,0.9038461538461539,0.8415841584158416,0.5918367346938775,0.7821782178217822,0.7790890156519575,0.7185929648241206,0.7,0.76,0.7821782178217822,237,303,0.9038461538461539,0.8415841584158416,0.5918367346938775,0,0.0
1804,1789306194.8713412,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,304,0,1,1,1,1.0,0.00201,0.94645,0.05154,0.21743,brightness_only,2.1292,1.44,1.44,2.55849,,,0.7828947368421053,0.7796067144806641,0.72,0.7,0.77,0.7828947368421053,238,304,0.9038461538461539,0.8431372549019608,0.5918367346938775,0.7828947368421053,0.7796067144806641,0.72,0.7,0.77,0.7828947368421053,238,304,0.9038461538461539,0.8431372549019608,0.5918367346938775,0,0.0
1805,1789306194.8723996,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,305,0,0,0,1,1.0,0.87676,0.02705,0.0962,0.43819,brightness_only,0.0,0.0,0.0,0.5595,,,0.7836065573770492,0.7799119647859144,0.72,0.7,0.78,0.7836065573770492,239,305,0.9047619047619048,0.8431372549019608,0.5918367346938775,0.7836065573770492,0.7799119647859144,0.72,0.7,0.78,0.7836065573770492,239,305,0.9047619047619048,0.8431372549019608,0.5918367346938775,0,0.0
1806,1789306194.8732805,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,306,0,0,0,1,1.0,0.8868,0.02698,0.08622,0.41533,brightness_only,0.0,0.0,0.0,0.50889,,,0.7843137254901961,0.7802114556514429,0.72,0.7,0.78,0.7843137254901961,240,306,0.9056603773584906,0.8431372549019608,0.5918367346938775,0.7843137254901961,0.7802114556514429,0.72,0.7,0.78,0.7843137254901961,240,306,0.9056603773584906,0.8431372549019608,0.5918367346938775,0,0.0
1807,1789306194.8742244,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,307,0,2,1,0,-1.0,0.08877,0.52029,0.39094,0.92209,brightness_only,2.0462,1.44,1.44,2.4826,4.47214,2.02476,0.7817589576547231,0.7782187393730124,0.7164179104477612,0.65,0.77,0.7817589576547231,240,307,0.9056603773584906,0.8431372549019608,0.5858585858585859,0.7817589576547231,0.7782187393730124,0.7164179104477612,0.65,0.77,0.7817589576547231,240,307,0.9056603773584906,0.8431372549019608,0.5858585858585859,0,0.0
1808,1789306194.8751512,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,308,0,0,0,1,1.0,0.87407,0.02844,0.09748,0.44585,brightness_only,0.0,0.0,0.0,0.66975,,,0.7824675324675324,0.7785126322784377,0.7164179104477612,0.65,0.77,0.7824675324675324,241,308,0.9065420560747663,0.8431372549019608,0.5858585858585859,0.7824675324675324,0.7785126322784377,0.7164179104477612,0.65,0.77,0.7824675324675324,241,308,0.9065420560747663,0.8431372549019608,0.5858585858585859,0,0.0
1809,1789306194.875957,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,309,0,0,0,1,1.0,0.88443,0.02617,0.0894,0.41982,brightness_only,0.0,0.0,0.0,0.4992,,,0.7831715210355987,0.7788010827226514,0.7164179104477612,0.7,0.77,0.7831715210355987,242,309,0.9074074074074074,0.8431372549019608,0.5858585858585859,0.7831715210355987,0.7788010827226514,0.7164179104477612,0.7,0.77,0.7831715210355987,242,309,0.9074074074074074,0.8431372549019608,0.5858585858585859,0,0.0
1810,1789306194.8768208,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,310,0,2,1,0,-1.0,0.00855,0.5962,0.39525,0.71593,brightness_only,1.94169,1.44,1.44,2.45897,5.0,2.6156,0.7806451612903226,0.7768482207697893,0.7128712871287128,0.7,0.76,0.7806451612903226,242,310,0.9074074074074074,0.8431372549019608,0.58,0.7806451612903226,0.7768482207697893,0.7128712871287128,0.7,0.76,0.7806451612903226,242,310,0.9074074074074074,0.8431372549019608,0.58,0,0.0
1811,1789306194.8777664,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,311,0,2,2,1,1.0,0.01282,0.51231,0.47487,0.75215,brightness_only,2.14306,1.44,1.44,2.68019,3.16228,2.0735,0.7813504823151125,0.7782343593836508,0.7142857142857143,0.7,0.77,0.7813504823151125,243,311,0.9074074074074074,0.8431372549019608,0.5841584158415841,0.7813504823151125,0.7782343593836508,0.7142857142857143,0.7,0.77,0.7813504823151125,243,311,0.9074074074074074,0.8431372549019608,0.5841584158415841,0,0.0
1812,1789306194.8788886,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,312,0,2,2,1,1.0,0.0554,0.25279,0.69181,0.7628,brightness_only,1.96411,1.44,1.44,2.45051,6.40312,2.04718,0.782051282051282,0.7795933188090052,0.7156862745098039,0.7,0.78,0.782051282051282,244,312,0.9074074074074074,0.8431372549019608,0.5882352941176471,0.782051282051282,0.7795933188090052,0.7156862745098039,0.7,0.78,0.782051282051282,244,312,0.9074074074074074,0.8431372549019608,0.5882352941176471,0,0.0
1813,1789306195.132749,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,313,0,0,0,1,1.0,0.87076,0.02876,0.10048,0.45344,brightness_only,0.0,0.0,0.0,0.57248,,,0.7827476038338658,0.7798764765845175,0.7156862745098039,0.7,0.78,0.7827476038338658,245,313,0.908256880733945,0.8431372549019608,0.5882352941176471,0.7827476038338658,0.7798764765845175,0.7156862745098039,0.7,0.78,0.7827476038338658,245,313,0.908256880733945,0.8431372549019608,0.5882352941176471,0,0.0
1814,1789306195.1341088,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,314,0,1,1,1,1.0,0.00838,0.80464,0.18698,0.52849,brightness_only,1.92177,1.44,1.44,2.44012,,,0.7834394904458599,0.780384123008783,0.7170731707317073,0.7,0.78,0.7834394904458599,246,314,0.908256880733945,0.8446601941747572,0.5882352941176471,0.7834394904458599,0.780384123008783,0.7170731707317073,0.7,0.78,0.7834394904458599,246,314,0.908256880733945,0.8446601941747572,0.5882352941176471,0,0.0
1815,1789306195.134994,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,315,0,0,0,1,1.0,0.88329,0.02564,0.09107,0.42177,brightness_only,0.0,0.0,0.0,0.56748,,,0.7841269841269841,0.7806621324611044,0.7170731707317073,0.75,0.78,0.7841269841269841,247,315,0.9090909090909091,0.8446601941747572,0.5882352941176471,0.7841269841269841,0.7806621324611044,0.7170731707317073,0.75,0.78,0.7841269841269841,247,315,0.9090909090909091,0.8446601941747572,0.5882352941176471,0,0.0
1816,1789306195.1359794,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,316,0,2,1,0,-1.0,0.06855,0.46213,0.46932,0.89547,brightness_only,1.90373,1.44,1.44,2.49468,7.07107,2.41373,0.7816455696202531,0.7787584583701088,0.7135922330097088,0.7,0.77,0.7816455696202531,247,316,0.9090909090909091,0.8446601941747572,0.5825242718446602,0.7816455696202531,0.7787584583701088,0.7135922330097088,0.7,0.77,0.7816455696202531,247,316,0.9090909090909091,0.8446601941747572,0.5825242718446602,0,0.0
1817,1789306195.1371758,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,317,0,2,2,1,1.0,0.08025,0.50225,0.4175,0.91299,brightness_only,2.02353,1.44,1.44,2.50834,8.544,2.42564,0.7823343848580442,0.7800965216013759,0.714975845410628,0.7,0.77,0.7823343848580442,248,317,0.9090909090909091,0.8446601941747572,0.5865384615384616,0.7823343848580442,0.7800965216013759,0.714975845410628,0.7,0.77,0.7823343848580442,248,317,0.9090909090909091,0.8446601941747572,0.5865384615384616,0,0.0
1818,1789306195.1381805,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,318,0,0,0,1,1.0,0.89533,0.0245,0.08017,0.39219,brightness_only,0.0,0.0,0.0,0.48772,,,0.7830188679245284,0.7803695218743764,0.714975845410628,0.75,0.77,0.7830188679245284,249,318,0.9099099099099099,0.8446601941747572,0.5865384615384616,0.7830188679245284,0.7803695218743764,0.714975845410628,0.75,0.77,0.7830188679245284,249,318,0.9099099099099099,0.8446601941747572,0.5865384615384616,0,0.0
1819,1789306195.1393652,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,319,0,0,0,1,1.0,0.88218,0.02576,0.09206,0.42442,brightness_only,0.0,0.0,0.0,0.64159,,,0.7836990595611285,0.7806376471425015,0.714975845410628,0.8,0.77,0.7836990595611285,250,319,0.9107142857142857,0.8446601941747572,0.5865384615384616,0.7836990595611285,0.7806376471425015,0.714975845410628,0.8,0.77,0.7836990595611285,250,319,0.9107142857142857,0.8446601941747572,0.5865384615384616,0,0.0
1820,1789306195.140599,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,320,0,1,2,0,-1.0,0.00552,0.79682,0.19767,0.53012,brightness_only,2.08231,1.44,1.44,2.58819,,,0.78125,0.7779304029304029,0.7115384615384616,0.75,0.76,0.78125,250,320,0.9107142857142857,0.8365384615384616,0.5865384615384616,0.78125,0.7779304029304029,0.7115384615384616,0.75,0.76,0.78125,250,320,0.9107142857142857,0.8365384615384616,0.5865384615384616,0,0.0
1821,1789306195.1414473,dots_0_2_stage2_2b_robust_ood,robust_ood_eval,brightness_only,321,0,0,2,0,-1.0,0.88783,0.02301,0.08917,0.40796,brightness_only,0.0,0.0,0.0,0.54544,,,0.778816199376947,0.7752439301111868,0.7115384615384616,0.75,0.76,0.778816199376947,250,321,0.9026548672566371,0.8365384615384616,0.5865384615384616,0.778816199376947,0.7752439301111868,0.7115384615384616,0.75,0.76,0.778816199376947,250,321,0.9026548672566371,0.8365384615384616,0.5865384615384616,0,0.0
