trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
692,1789302854.0116143,dots_0_2_stage2_1,train,1,0,2,0,-1.0,0.35693,0.29845,0.34461,1.09572,0.0,0.0,0.69308,0.42052023121387283,0.4059544194390085,0.48210526315789476,0.55,0.52,0.438,291,692,0.2857142857142857,0.2602739726027397,0.671875,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.00064
693,1789302854.0123582,dots_0_2_stage2_1,train,1,0,2,0,-1.0,0.35789,0.28776,0.35435,1.09381,0.0,0.0,0.61329,0.4199134199134199,0.40551754744250346,0.48210526315789476,0.55,0.52,0.438,291,693,0.28440366972477066,0.2602739726027397,0.671875,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.000567
694,1789302854.013004,dots_0_2_stage2_1,train,1,2,1,0,-1.0,0.02919,0.18204,0.78877,0.60042,2.04389,1.44,2.62543,0.41930835734870314,0.40464611423887176,0.4810924369747899,0.55,0.51,0.438,291,694,0.28440366972477066,0.2602739726027397,0.669260700389105,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.009971
695,1789302854.013707,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.09022,0.59332,0.31647,0.89086,1.99193,1.44,2.49513,0.4201438848920863,0.40576691125007974,0.48218029350104824,0.55,0.51,0.438,292,695,0.28440366972477066,0.2636363636363636,0.669260700389105,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.005044
696,1789302854.0143611,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.05294,0.21073,0.73634,0.70907,1.89042,1.44,2.41279,0.4209770114942529,0.4068775653019103,0.48326359832635984,0.6,0.52,0.438,293,696,0.28440366972477066,0.2669683257918552,0.669260700389105,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.008856
697,1789302854.2706668,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.04003,0.10535,0.85462,0.50018,2.06802,1.44,2.68398,0.4218077474892396,0.40730487705851354,0.48434237995824636,0.6,0.52,0.438,294,697,0.28440366972477066,0.2669683257918552,0.6705426356589147,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.001803
698,1789302854.2716787,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.0484,0.23323,0.71838,0.72369,1.85332,1.44,2.62033,0.42120343839541546,0.40690402371648365,0.48333333333333334,0.6,0.51,0.438,294,698,0.28440366972477066,0.26576576576576577,0.6705426356589147,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.00301
699,1789302854.2725995,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.03602,0.13218,0.8318,0.54039,2.07441,1.44,2.61717,0.4220314735336195,0.40732803576840276,0.48440748440748443,0.6,0.51,0.44,295,699,0.28440366972477066,0.26576576576576577,0.6718146718146718,0.2463768115942029,0.2696687370600414,0.2926829268292683,0.4,0.2463768115942029,0.2463768115942029,17,69,0.17857142857142858,0.13043478260869565,0.5,192,0.002065
700,1789302854.2734804,dots_0_2_stage2_1,probe,0,2,2,1,1.0,0.01946,0.05669,0.92385,0.31255,2.14318,1.44,2.73723,0.4228571428571429,0.40774878618915317,0.4854771784232365,0.6,0.51,0.442,296,700,0.28440366972477066,0.26576576576576577,0.6730769230769231,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,0,0.0
701,1789302854.274573,dots_0_2_stage2_1,train,1,1,1,1,1.0,0.10196,0.26824,0.6298,0.87696,1.96921,1.44,2.63835,0.42368045649072755,0.4088462962552731,0.4865424430641822,0.6,0.51,0.444,297,701,0.28440366972477066,0.26905829596412556,0.6730769230769231,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.007741
702,1789302854.2752464,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.05017,0.09703,0.8528,0.51226,1.89597,1.44,2.50607,0.42450142450142453,0.40926382253486837,0.48760330578512395,0.65,0.51,0.446,298,702,0.28440366972477066,0.26905829596412556,0.6743295019157088,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.001558
703,1789302854.2759037,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.36875,0.29905,0.3322,1.09497,0.0,0.0,0.44733,0.42532005689900426,0.41035301025218224,0.48760330578512395,0.65,0.51,0.446,299,703,0.2876712328767123,0.26905829596412556,0.6743295019157088,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.00045
704,1789302854.2765238,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.06963,0.19738,0.73299,0.73349,1.89434,1.44,2.42561,0.42613636363636365,0.4107673493082691,0.488659793814433,0.7,0.52,0.446,300,704,0.2876712328767123,0.26905829596412556,0.6755725190839694,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.002982
705,1789302854.277192,dots_0_2_stage2_1,train,1,2,1,0,-1.0,0.02749,0.07756,0.89495,0.39642,2.04954,1.44,2.46153,0.425531914893617,0.4099111103740689,0.4876543209876543,0.7,0.52,0.446,300,705,0.2876712328767123,0.26905829596412556,0.6730038022813688,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.011556
706,1789302854.2778587,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.01572,0.04157,0.94271,0.25312,2.05455,1.44,2.54543,0.4263456090651558,0.41032398436108736,0.4887063655030801,0.75,0.53,0.448,301,706,0.2876712328767123,0.26905829596412556,0.6742424242424242,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.000736
707,1789302854.2787144,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.03269,0.16174,0.80557,0.58063,2.03479,1.44,2.48493,0.42715700141442714,0.4107337423180151,0.48975409836065575,0.75,0.54,0.448,302,707,0.2876712328767123,0.26905829596412556,0.6754716981132075,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.002551
708,1789302854.2794592,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.05526,0.19435,0.75039,0.69386,2.0807,1.44,2.69281,0.4265536723163842,0.41033335794902087,0.4887525562372188,0.7,0.54,0.448,302,708,0.2876712328767123,0.26785714285714285,0.6754716981132075,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.00321
709,1789302854.5349586,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.36005,0.28487,0.35508,1.09317,0.0,0.0,0.54366,0.42736248236953456,0.41141264395981375,0.4887525562372188,0.7,0.55,0.448,303,709,0.2909090909090909,0.26785714285714285,0.6754716981132075,0.2571428571428571,0.27844066688460284,0.30952380952380953,0.45,0.2571428571428571,0.2571428571428571,18,70,0.17857142857142858,0.13043478260869565,0.5263157894736842,192,0.000545
710,1789302854.5358772,dots_0_2_stage2_1,probe,0,0,1,0,-1.0,0.36881,0.29456,0.33664,1.09442,0.0,0.0,0.4983,0.4267605633802817,0.4109738670504486,0.4887525562372188,0.65,0.55,0.448,303,710,0.2895927601809955,0.26785714285714285,0.6754716981132075,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,0,0.0
711,1789302854.536685,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.02802,0.04939,0.92259,0.32307,1.90025,1.44,2.54359,0.42756680731364277,0.41138054412048214,0.4897959183673469,0.65,0.55,0.448,304,711,0.2895927601809955,0.26785714285714285,0.6766917293233082,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.000962
712,1789302854.5374274,dots_0_2_stage2_1,train,1,0,2,0,-1.0,0.35229,0.29049,0.35723,1.09437,0.0,0.0,0.60459,0.42696629213483145,0.4109457201562465,0.4897959183673469,0.65,0.54,0.448,304,712,0.2882882882882883,0.26785714285714285,0.6766917293233082,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.000595
713,1789302854.5380847,dots_0_2_stage2_1,train,1,0,2,0,-1.0,0.36391,0.28762,0.34847,1.09362,0.0,0.0,0.56473,0.426367461430575,0.4105147959585061,0.4897959183673469,0.65,0.54,0.448,304,713,0.28699551569506726,0.26785714285714285,0.6766917293233082,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.000582
714,1789302854.5387423,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0346,0.06526,0.90014,0.38922,2.02207,1.44,2.66838,0.4271708683473389,0.41091842675835216,0.4908350305498982,0.7,0.55,0.45,305,714,0.28699551569506726,0.26785714285714285,0.6779026217228464,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.001291
715,1789302854.5394986,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.09997,0.25861,0.64142,0.86481,2.05803,1.44,2.65994,0.427972027972028,0.41131904538805014,0.491869918699187,0.7,0.55,0.452,306,715,0.28699551569506726,0.26785714285714285,0.6791044776119403,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.004239
716,1789302854.5402775,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.01642,0.07134,0.91225,0.3396,2.13734,1.44,2.57168,0.42877094972067037,0.4117166854405756,0.49290060851926976,0.7,0.55,0.454,307,716,0.28699551569506726,0.26785714285714285,0.6802973977695167,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.001097
717,1789302854.5409713,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.07062,0.32374,0.60564,0.85601,2.11841,1.44,2.46867,0.4295676429567643,0.41211138001123054,0.4939271255060729,0.7,0.56,0.456,308,717,0.28699551569506726,0.26785714285714285,0.6814814814814815,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.00448
718,1789302854.541613,dots_0_2_stage2_1,train,1,0,1,0,-1.0,0.36666,0.29052,0.34282,1.09399,0.0,0.0,0.5396,0.42896935933147634,0.41168430335097,0.4939271255060729,0.7,0.55,0.456,308,718,0.2857142857142857,0.26785714285714285,0.6814814814814815,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.000559
719,1789302854.5422328,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.05978,0.56638,0.37384,0.85821,2.10959,1.44,2.63082,0.4283727399165508,0.4112874779541446,0.49292929292929294,0.65,0.54,0.456,308,719,0.2857142857142857,0.26666666666666666,0.6814814814814815,0.2535211267605634,0.2763881217286094,0.30952380952380953,0.45,0.2535211267605634,0.2535211267605634,18,71,0.1724137931034483,0.13043478260869565,0.5263157894736842,192,0.007804
720,1789302854.5428474,dots_0_2_stage2_1,probe,0,0,1,0,-1.0,0.37146,0.28927,0.33927,1.09341,0.0,0.0,0.43143,0.42777777777777776,0.41086419753086423,0.49292929292929294,0.6,0.53,0.456,308,720,0.28444444444444444,0.26666666666666666,0.6814814814814815,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,0,0.0
721,1789302854.7866848,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.02685,0.0779,0.89525,0.39501,1.85711,1.44,2.39114,0.42718446601941745,0.4104708838632143,0.49193548387096775,0.55,0.53,0.456,308,721,0.28444444444444444,0.26548672566371684,0.6814814814814815,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.001227
722,1789302854.787631,dots_0_2_stage2_1,train,1,0,1,0,-1.0,0.36643,0.29448,0.33909,1.09461,0.0,0.0,0.5491,0.4265927977839335,0.41005134928438763,0.49193548387096775,0.5,0.52,0.456,308,722,0.2831858407079646,0.26548672566371684,0.6814814814814815,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.000592
723,1789302854.7884772,dots_0_2_stage2_1,train,1,0,1,0,-1.0,0.37137,0.29601,0.33262,1.09435,0.0,0.0,0.65244,0.4260027662517289,0.4096355110454626,0.49193548387096775,0.45,0.52,0.454,308,723,0.28193832599118945,0.26548672566371684,0.6814814814814815,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.000669
724,1789302854.7891653,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.08479,0.33032,0.58488,0.88882,2.05462,1.44,2.59744,0.425414364640884,0.4092456626964703,0.4909456740442656,0.4,0.52,0.454,308,724,0.28193832599118945,0.2643171806167401,0.6814814814814815,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.00467
725,1789302854.7898579,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0183,0.05386,0.92784,0.30004,1.92316,1.44,2.29376,0.4262068965517241,0.4096374443920651,0.4919678714859438,0.45,0.53,0.456,309,725,0.28193832599118945,0.2643171806167401,0.6826568265682657,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.000869
726,1789302854.7909482,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.36265,0.29156,0.34578,1.0944,0.0,0.0,0.51738,0.42699724517906334,0.4106872421610838,0.4919678714859438,0.45,0.54,0.456,310,726,0.2850877192982456,0.2643171806167401,0.6826568265682657,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.00058
727,1789302854.7915823,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.0208,0.073,0.9062,0.36087,1.94571,1.44,2.50154,0.42778541953232463,0.41107614310891677,0.49298597194388777,0.45,0.54,0.458,311,727,0.2850877192982456,0.2643171806167401,0.6838235294117647,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.001162
728,1789302854.7922485,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.10817,0.23946,0.65236,0.86152,1.8922,1.44,2.45574,0.4271978021978022,0.41068971448228414,0.492,0.45,0.54,0.456,311,728,0.2850877192982456,0.2631578947368421,0.6838235294117647,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.003696
729,1789302854.7928505,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.35857,0.29991,0.34152,1.09585,0.0,0.0,0.67483,0.4279835390946502,0.4117303437118354,0.492,0.45,0.55,0.458,312,729,0.28820960698689957,0.2631578947368421,0.6838235294117647,0.25,0.27447241291634883,0.30952380952380953,0.45,0.25,0.25,18,72,0.16666666666666666,0.13043478260869565,0.5263157894736842,192,0.000623
730,1789302854.793456,dots_0_2_stage2_1,probe,0,2,2,1,1.0,0.0526,0.22538,0.72202,0.72588,1.89085,1.44,2.54647,0.42876712328767125,0.4121163955684755,0.4930139720558882,0.5,0.55,0.46,313,730,0.28820960698689957,0.2631578947368421,0.684981684981685,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,0,0.0
731,1789302854.7942212,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.05038,0.18735,0.76227,0.67123,1.86911,1.44,2.36973,0.42954856361149113,0.41249962952835184,0.4940239043824701,0.5,0.55,0.462,314,731,0.28820960698689957,0.2631578947368421,0.6861313868613139,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.002513
732,1789302854.7949386,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.06081,0.27488,0.66431,0.79695,1.90641,1.44,2.48191,0.42896174863387976,0.4121165758242225,0.49304174950298213,0.5,0.55,0.46,314,732,0.28820960698689957,0.26200873362445415,0.6861313868613139,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.003563
733,1789302855.0504162,dots_0_2_stage2_1,train,1,1,2,0,-1.0,0.11682,0.32918,0.554,0.94378,1.91344,1.44,2.51822,0.42837653478854026,0.4117368530218683,0.49206349206349204,0.5,0.54,0.46,314,733,0.28820960698689957,0.2608695652173913,0.6861313868613139,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.004725
734,1789302855.0513866,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.03556,0.19841,0.76603,0.64373,2.12848,1.44,2.74293,0.42915531335149865,0.41211729982567274,0.49306930693069306,0.5,0.54,0.462,315,734,0.28820960698689957,0.2608695652173913,0.6872727272727273,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.002754
735,1789302855.05212,dots_0_2_stage2_1,train,1,0,2,0,-1.0,0.36901,0.29005,0.34094,1.09374,0.0,0.0,0.60548,0.42857142857142855,0.411699604743083,0.49306930693069306,0.45,0.54,0.46,315,735,0.28695652173913044,0.2608695652173913,0.6872727272727273,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.000597
736,1789302855.0527728,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.03037,0.10634,0.86329,0.47136,1.93163,1.44,2.34875,0.42934782608695654,0.4120772946859903,0.49407114624505927,0.45,0.55,0.462,316,736,0.28695652173913044,0.2608695652173913,0.6884057971014492,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.001628
737,1789302855.0534475,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.04471,0.20094,0.75435,0.67405,1.95277,1.44,2.38844,0.43012211668928085,0.41245225762569976,0.49506903353057197,0.45,0.55,0.462,317,737,0.28695652173913044,0.2608695652173913,0.6895306859205776,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.002816
738,1789302855.0540915,dots_0_2_stage2_1,train,1,0,1,0,-1.0,0.36764,0.29666,0.33571,1.0948,0.0,0.0,0.66639,0.42953929539295393,0.4120381789507515,0.49506903353057197,0.45,0.54,0.46,317,738,0.2857142857142857,0.2608695652173913,0.6895306859205776,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.000661
739,1789302855.0546951,dots_0_2_stage2_1,train,1,2,2,1,1.0,0.03788,0.1061,0.85602,0.49509,1.90824,1.44,2.52861,0.43031123139377536,0.4124104443153552,0.49606299212598426,0.5,0.54,0.462,318,739,0.2857142857142857,0.2608695652173913,0.6906474820143885,0.2602739726027397,0.2823671497584541,0.32558139534883723,0.45,0.2602739726027397,0.2602739726027397,19,73,0.16666666666666666,0.13043478260869565,0.55,192,0.001615
740,1789302855.055561,dots_0_2_stage2_1,probe,0,2,2,1,1.0,0.02789,0.0808,0.89131,0.40567,2.14981,1.44,2.71473,0.43108108108108106,0.4127800411110369,0.49705304518664045,0.55,0.55,0.464,319,740,0.2857142857142857,0.2608695652173913,0.6917562724014337,0.2702702702702703,0.28951000690131123,0.3409090909090909,0.45,0.2702702702702703,0.2702702702702703,20,74,0.16666666666666666,0.13043478260869565,0.5714285714285714,0,0.0
741,1789302855.0562756,dots_0_2_stage2_1,train,1,0,0,1,1.0,0.37138,0.28732,0.3413,1.09309,0.0,0.0,0.4771,0.4318488529014845,0.4138063136890336,0.49705304518664045,0.6,0.55,0.464,320,741,0.28879310344827586,0.2608695652173913,0.6917562724014337,0.2702702702702703,0.28951000690131123,0.3409090909090909,0.45,0.2702702702702703,0.2702702702702703,20,74,0.16666666666666666,0.13043478260869565,0.5714285714285714,192,0.000478
