trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,stimulus_profile,signal_energy,area_factor,requested_area_factor,post_noise_energy,min_pair_distance,gain_ratio,overall,balanced_accuracy,one_vs_two_accuracy,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_balanced_accuracy,probe_one_vs_two_accuracy,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
9441,1789304327.580422,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02034,0.93242,0.04724,0.28866,ood,1.93312,0.91312,0.91312,2.50237,2.23607,2.04202,0.641775235674187,0.6449400772339683,0.4888888888888889,0.55,0.62,0.664,6059,9441,0.9484240687679083,0.9310676498877846,0.055328513046211884,0.641775235674187,0.6449400772339683,0.4888888888888889,0.55,0.62,0.664,6059,9441,0.9484240687679083,0.9310676498877846,0.055328513046211884,0,0.0
9442,1789304327.58125,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94162,0.03038,0.028,0.26291,ood,0.0,0.0,0.0,0.63209,,,0.6418131751747511,0.6449455489007656,0.4888888888888889,0.6,0.63,0.666,6060,9442,0.9484404837683005,0.9310676498877846,0.055328513046211884,0.6418131751747511,0.6449455489007656,0.4888888888888889,0.6,0.63,0.666,6060,9442,0.9484404837683005,0.9310676498877846,0.055328513046211884,0,0.0
9443,1789304327.58197,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.05444,0.85816,0.0874,0.50274,ood,1.89019,1.98673,1.98673,2.41782,,,0.641851106639839,0.6449529134680853,0.48897000476114905,0.6,0.64,0.668,6061,9443,0.9484404837683005,0.9310897435897436,0.055328513046211884,0.641851106639839,0.6449529134680853,0.48897000476114905,0.6,0.64,0.668,6061,9443,0.9484404837683005,0.9310897435897436,0.055328513046211884,0,0.0
9444,1789304327.5826178,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00414,0.96148,0.03438,0.17635,ood,2.04425,0.96933,0.96933,2.49996,,,0.6418890300720034,0.6449602733160411,0.48905109489051096,0.6,0.64,0.668,6062,9444,0.9484404837683005,0.9311118231336111,0.055328513046211884,0.6418890300720034,0.6449602733160411,0.48905109489051096,0.6,0.64,0.668,6062,9444,0.9484404837683005,0.9311118231336111,0.055328513046211884,0,0.0
9445,1789304327.827742,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02807,0.9592,0.01273,0.19581,ood,1.97619,0.94994,0.94994,2.58557,2.23607,2.40461,0.6418210693488619,0.6449544773268262,0.488973504680311,0.55,0.64,0.666,6062,9445,0.9484404837683005,0.9311118231336111,0.05531112507856694,0.6418210693488619,0.6449544773268262,0.488973504680311,0.55,0.64,0.666,6062,9445,0.9484404837683005,0.9311118231336111,0.05531112507856694,0,0.0
9446,1789304327.828427,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94187,0.02736,0.03077,0.262,ood,0.0,0.0,0.0,0.61759,,,0.6418589879313995,0.644959945511812,0.488973504680311,0.55,0.64,0.668,6063,9446,0.948456888323258,0.9311118231336111,0.05531112507856694,0.6418589879313995,0.644959945511812,0.488973504680311,0.55,0.64,0.668,6063,9446,0.948456888323258,0.9311118231336111,0.05531112507856694,0,0.0
9447,1789304327.829203,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03384,0.95717,0.00899,0.19886,ood,2.00114,0.95631,0.95631,2.51659,2.0,2.32641,0.6417910447761194,0.6449541531644376,0.4888959390862944,0.55,0.63,0.666,6063,9447,0.948456888323258,0.9311118231336111,0.05529374803644361,0.6417910447761194,0.6449541531644376,0.4888959390862944,0.55,0.63,0.666,6063,9447,0.948456888323258,0.9311118231336111,0.05529374803644361,0,0.0
9448,1789304327.8301532,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.03463,0.91256,0.05281,0.35527,ood,2.02119,0.95305,0.95305,2.56256,,,0.6418289585097375,0.6449615082975645,0.4889770023790642,0.6,0.64,0.666,6064,9448,0.948456888323258,0.9311338885329917,0.05529374803644361,0.6418289585097375,0.6449615082975645,0.4889770023790642,0.6,0.64,0.666,6064,9448,0.948456888323258,0.9311338885329917,0.05529374803644361,0,0.0
9449,1789304327.8308475,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.03986,0.9269,0.03324,0.31195,ood,1.9661,1.96038,1.96038,2.50633,,,0.6418668642184359,0.6449688587203916,0.489058039961941,0.6,0.64,0.666,6065,9449,0.948456888323258,0.9311559398014729,0.05529374803644361,0.6418668642184359,0.6449688587203916,0.489058039961941,0.6,0.64,0.666,6065,9449,0.948456888323258,0.9311559398014729,0.05529374803644361,0,0.0
9450,1789304327.8314688,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94213,0.03308,0.02479,0.26057,ood,0.0,0.0,0.0,0.51621,,,0.6419047619047619,0.6449743234268882,0.489058039961941,0.65,0.65,0.666,6066,9450,0.9484732824427481,0.9311559398014729,0.05529374803644361,0.6419047619047619,0.6449743234268882,0.489058039961941,0.65,0.65,0.666,6066,9450,0.9484732824427481,0.9311559398014729,0.05529374803644361,0,0.0
9451,1789304327.8324544,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94294,0.02846,0.0286,0.25836,ood,0.0,0.0,0.0,0.64633,,,0.6419426515712623,0.6449797846582138,0.489058039961941,0.65,0.66,0.668,6067,9451,0.9484896661367249,0.9311559398014729,0.05529374803644361,0.6419426515712623,0.6449797846582138,0.489058039961941,0.65,0.66,0.668,6067,9451,0.9484896661367249,0.9311559398014729,0.05529374803644361,0,0.0
9452,1789304327.8332098,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.06198,0.90332,0.03469,0.38083,ood,2.0755,2.04969,2.04969,2.57921,,,0.6419805332204824,0.6449871303752645,0.48913905184715395,0.65,0.66,0.668,6068,9452,0.9484896661367249,0.9311779769526248,0.05529374803644361,0.6419805332204824,0.6449871303752645,0.48913905184715395,0.65,0.66,0.668,6068,9452,0.9484896661367249,0.9311779769526248,0.05529374803644361,0,0.0
9453,1789304327.8338387,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94004,0.02957,0.0304,0.26842,ood,0.0,0.0,0.0,0.56051,,,0.6420184068549667,0.6449925881347329,0.48913905184715395,0.7,0.67,0.67,6069,9453,0.9485060394151303,0.9311779769526248,0.05529374803644361,0.6420184068549667,0.6449925881347329,0.48913905184715395,0.7,0.67,0.67,6069,9453,0.9485060394151303,0.9311779769526248,0.05529374803644361,0,0.0
9454,1789304327.834461,dots_0_2_stage2_2_ood,ood_eval,0,1,2,0,-1.0,0.02836,0.92408,0.04755,0.31885,ood,1.94762,2.01135,2.01135,2.47593,,,0.641950497144066,0.644893262483858,0.48906150919467345,0.65,0.67,0.67,6069,9454,0.9485060394151303,0.93088,0.05529374803644361,0.641950497144066,0.644893262483858,0.48906150919467345,0.65,0.67,0.67,6069,9454,0.9485060394151303,0.93088,0.05529374803644361,0,0.0
9455,1789304327.8351996,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.02973,0.93376,0.03651,0.28937,ood,2.1434,1.91854,1.91854,2.7521,,,0.641988365943945,0.6449006329253167,0.48914249484862893,0.65,0.67,0.67,6070,9455,0.9485060394151303,0.9309021113243762,0.05529374803644361,0.641988365943945,0.6449006329253167,0.48914249484862893,0.65,0.67,0.67,6070,9455,0.9485060394151303,0.9309021113243762,0.05529374803644361,0,0.0
9456,1789304327.8363965,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.02968,0.96068,0.00964,0.18767,ood,1.8702,1.90246,1.90246,2.46727,,,0.6420262267343486,0.6449079986527099,0.48922345483359747,0.65,0.68,0.67,6071,9456,0.9485060394151303,0.9309242085065558,0.05529374803644361,0.6420262267343486,0.6449079986527099,0.48922345483359747,0.65,0.68,0.67,6071,9456,0.9485060394151303,0.9309242085065558,0.05529374803644361,0,0.0
9457,1789304328.088583,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.93636,0.03348,0.03017,0.28091,ood,0.0,0.0,0.0,0.63521,,,0.6420640795178175,0.6449134529436309,0.48922345483359747,0.7,0.68,0.67,6072,9457,0.9485224022878932,0.9309242085065558,0.05529374803644361,0.6420640795178175,0.6449134529436309,0.48922345483359747,0.7,0.68,0.67,6072,9457,0.9485224022878932,0.9309242085065558,0.05529374803644361,0,0.0
9458,1789304328.089379,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00953,0.98297,0.0075,0.09791,ood,2.04556,1.99365,1.99365,2.4952,,,0.6421019242968915,0.6449208139614797,0.48930438916178104,0.7,0.68,0.672,6073,9458,0.9485224022878932,0.9309462915601023,0.05529374803644361,0.6421019242968915,0.6449208139614797,0.48930438916178104,0.7,0.68,0.672,6073,9458,0.9485224022878932,0.9309462915601023,0.05529374803644361,0,0.0
9459,1789304328.090145,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94316,0.03052,0.02632,0.25741,ood,0.0,0.0,0.0,0.56477,,,0.6421397610741093,0.6449262647871586,0.48930438916178104,0.75,0.68,0.672,6074,9459,0.9485387547649301,0.9309462915601023,0.05529374803644361,0.6421397610741093,0.6449262647871586,0.48930438916178104,0.75,0.68,0.672,6074,9459,0.9485387547649301,0.9309462915601023,0.05529374803644361,0,0.0
9460,1789304328.0913646,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.05134,0.92099,0.02767,0.3275,ood,2.02088,2.00177,2.00177,2.59044,,,0.6421775898520085,0.6449336210999785,0.4893852978453739,0.8,0.68,0.672,6075,9460,0.9485387547649301,0.9309683604985618,0.05529374803644361,0.6421775898520085,0.6449336210999785,0.4893852978453739,0.8,0.68,0.672,6075,9460,0.9485387547649301,0.9309683604985618,0.05529374803644361,0,0.0
9461,1789304328.0921092,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94667,0.02732,0.02601,0.24517,ood,0.0,0.0,0.0,0.55444,,,0.6422154106331255,0.6449390684637167,0.4893852978453739,0.85,0.68,0.674,6076,9461,0.9485550968561448,0.9309683604985618,0.05529374803644361,0.6422154106331255,0.6449390684637167,0.4893852978453739,0.85,0.68,0.674,6076,9461,0.9485550968561448,0.9309683604985618,0.05529374803644361,0,0.0
9462,1789304328.0928226,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.04838,0.88489,0.06673,0.43537,ood,2.05641,2.00457,2.00457,2.64325,2.82843,2.41516,0.6421475375184951,0.6449332797547515,0.48930777760177413,0.8,0.67,0.674,6076,9462,0.9485550968561448,0.9309683604985618,0.05527638190954774,0.6421475375184951,0.6449332797547515,0.48930777760177413,0.8,0.67,0.674,6076,9462,0.9485550968561448,0.9309683604985618,0.05527638190954774,0,0.0
9463,1789304328.0936654,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01888,0.85079,0.13033,0.47799,ood,2.05453,0.97136,0.97136,2.59098,,,0.6421853534819825,0.6449406313670519,0.4893886601203674,0.8,0.68,0.674,6077,9463,0.9485550968561448,0.9309904153354632,0.05527638190954774,0.6421853534819825,0.6449406313670519,0.4893886601203674,0.8,0.68,0.674,6077,9463,0.9485550968561448,0.9309904153354632,0.05527638190954774,0,0.0
9464,1789304328.0942945,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94536,0.02651,0.02813,0.24981,ood,0.0,0.0,0.0,0.47402,,,0.6422231614539307,0.6449460752721465,0.4893886601203674,0.8,0.69,0.674,6078,9464,0.9485714285714286,0.9309904153354632,0.05527638190954774,0.6422231614539307,0.6449460752721465,0.4893886601203674,0.8,0.69,0.674,6078,9464,0.9485714285714286,0.9309904153354632,0.05527638190954774,0,0.0
9465,1789304328.094908,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.07552,0.89556,0.02892,0.39636,ood,1.85667,1.94132,1.94132,2.48437,,,0.6422609614368727,0.6449534221884315,0.4894695170229612,0.85,0.69,0.674,6079,9465,0.9485714285714286,0.9310124560843182,0.05527638190954774,0.6422609614368727,0.6449534221884315,0.4894695170229612,0.85,0.69,0.674,6079,9465,0.9485714285714286,0.9310124560843182,0.05527638190954774,0,0.0
9466,1789304328.0955331,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94399,0.03209,0.02392,0.25406,ood,0.0,0.0,0.0,0.6511,,,0.6422987534333404,0.6449588626381754,0.4894695170229612,0.85,0.69,0.674,6080,9466,0.9485877499206601,0.9310124560843182,0.05527638190954774,0.6422987534333404,0.6449588626381754,0.4894695170229612,0.85,0.69,0.674,6080,9466,0.9485877499206601,0.9310124560843182,0.05527638190954774,0,0.0
9467,1789304328.0962517,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01141,0.98535,0.00323,0.08415,ood,1.92405,2.01096,2.01096,2.47503,,,0.6423365374458646,0.6449662048629429,0.4895503483217226,0.9,0.69,0.674,6081,9467,0.9485877499206601,0.9310344827586207,0.05527638190954774,0.6423365374458646,0.6449662048629429,0.4895503483217226,0.9,0.69,0.674,6081,9467,0.9485877499206601,0.9310344827586207,0.05527638190954774,0,0.0
9468,1789304328.09712,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94817,0.02631,0.02552,0.2398,ood,0.0,0.0,0.0,0.46487,,,0.642374313476975,0.6449716418606247,0.4895503483217226,0.9,0.69,0.676,6082,9468,0.9486040609137056,0.9310344827586207,0.05527638190954774,0.642374313476975,0.6449716418606247,0.4895503483217226,0.9,0.69,0.676,6082,9468,0.9486040609137056,0.9310344827586207,0.05527638190954774,0,0.0
9469,1789304328.3476362,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.00185,0.99758,0.00057,0.0183,ood,2.08079,0.88525,0.88525,2.68581,2.0,2.74783,0.6423064737564684,0.6449658567866415,0.4894728510368846,0.85,0.68,0.676,6082,9469,0.9486040609137056,0.9310344827586207,0.05525902668759811,0.6423064737564684,0.6449658567866415,0.4894728510368846,0.85,0.68,0.676,6082,9469,0.9486040609137056,0.9310344827586207,0.05525902668759811,0,0.0
9470,1789304328.348395,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.03096,0.94392,0.02512,0.25461,ood,2.0249,1.94921,1.94921,2.66767,,,0.6423442449841605,0.6449731943243839,0.4895536562203229,0.85,0.69,0.678,6083,9470,0.9486040609137056,0.9310564953718481,0.05525902668759811,0.6423442449841605,0.6449731943243839,0.4895536562203229,0.85,0.69,0.678,6083,9470,0.9486040609137056,0.9310564953718481,0.05525902668759811,0,0.0
9471,1789304328.3490663,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94285,0.0282,0.02894,0.25865,ood,0.0,0.0,0.0,0.53952,,,0.6423820082356668,0.6449786278732883,0.4895536562203229,0.85,0.69,0.68,6084,9471,0.9486203615604186,0.9310564953718481,0.05525902668759811,0.6423820082356668,0.6449786278732883,0.4895536562203229,0.85,0.69,0.68,6084,9471,0.9486203615604186,0.9310564953718481,0.05525902668759811,0,0.0
9472,1789304328.3498607,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.02818,0.86265,0.10918,0.46983,ood,1.99212,0.94872,0.94872,2.47226,,,0.6424197635135135,0.6449859607284923,0.4896344358284539,0.85,0.69,0.68,6085,9472,0.9486203615604186,0.9310784939374601,0.05525902668759811,0.6424197635135135,0.6449859607284923,0.4896344358284539,0.85,0.69,0.68,6085,9472,0.9486203615604186,0.9310784939374601,0.05525902668759811,0,0.0
9473,1789304328.3505874,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00178,0.99623,0.002,0.02744,ood,2.03442,0.97909,0.97909,2.55263,,,0.642457510820226,0.6449932889056388,0.4897151898734177,0.85,0.7,0.68,6086,9473,0.9486203615604186,0.9311004784688995,0.05525902668759811,0.642457510820226,0.6449932889056388,0.4897151898734177,0.85,0.7,0.68,6086,9473,0.9486203615604186,0.9311004784688995,0.05525902668759811,0,0.0
9474,1789304328.3520286,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.05081,0.91274,0.03645,0.35544,ood,2.02491,0.96662,0.96662,2.55361,2.82843,2.69368,0.6423896981211737,0.6449875074632149,0.48963771555133684,0.85,0.69,0.678,6086,9474,0.9486203615604186,0.9311004784688995,0.05524168236032643,0.6423896981211737,0.6449875074632149,0.48963771555133684,0.85,0.69,0.678,6086,9474,0.9486203615604186,0.9311004784688995,0.05524168236032643,0,0.0
9475,1789304328.3528109,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.93838,0.03516,0.02646,0.27349,ood,0.0,0.0,0.0,0.60687,,,0.6424274406332454,0.6449929375666221,0.48963771555133684,0.85,0.69,0.68,6087,9475,0.9486366518706405,0.9311004784688995,0.05524168236032643,0.6424274406332454,0.6449929375666221,0.48963771555133684,0.85,0.69,0.68,6087,9475,0.9486366518706405,0.9311004784688995,0.05524168236032643,0,0.0
9476,1789304328.353945,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.00437,0.98353,0.0121,0.09352,ood,2.0063,0.90711,0.90711,2.53318,2.23607,2.26104,0.6423596454200085,0.6449871597523391,0.48956026573869027,0.8,0.69,0.68,6087,9476,0.9486366518706405,0.9311004784688995,0.05522434891747725,0.6423596454200085,0.6449871597523391,0.48956026573869027,0.8,0.69,0.68,6087,9476,0.9486366518706405,0.9311004784688995,0.05522434891747725,0,0.0
9477,1789304328.3546286,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.01421,0.97729,0.0085,0.12341,ood,2.0894,1.94687,1.94687,2.64667,,,0.6423973831381239,0.6449944832559033,0.48964099319943066,0.8,0.7,0.68,6088,9477,0.9486366518706405,0.9311224489795918,0.05522434891747725,0.6423973831381239,0.6449944832559033,0.48964099319943066,0.8,0.7,0.68,6088,9477,0.9486366518706405,0.9311224489795918,0.05522434891747725,0,0.0
9478,1789304328.3552992,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00286,0.99452,0.00262,0.03778,ood,2.04766,0.99284,0.99284,2.61092,,,0.6424351128930154,0.6450018020903544,0.4897216951296648,0.8,0.7,0.68,6089,9478,0.9486366518706405,0.9311444054829455,0.05522434891747725,0.6424351128930154,0.6450018020903544,0.4897216951296648,0.8,0.7,0.68,6089,9478,0.9486366518706405,0.9311444054829455,0.05522434891747725,0,0.0
9479,1789304328.3559332,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00391,0.98235,0.01373,0.09807,ood,2.09236,0.8904,0.8904,2.54278,,,0.6424728346872033,0.6450091162601564,0.48980237154150197,0.8,0.7,0.68,6090,9479,0.9486366518706405,0.9311663479923518,0.05522434891747725,0.6424728346872033,0.6450091162601564,0.48980237154150197,0.8,0.7,0.68,6090,9479,0.9486366518706405,0.9311663479923518,0.05522434891747725,0,0.0
9480,1789304328.3566232,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.03423,0.94815,0.01761,0.23714,ood,1.88043,2.03517,2.03517,2.35649,2.23607,2.07245,0.6424050632911392,0.6450033420706002,0.489724944672779,0.75,0.69,0.678,6090,9480,0.9486366518706405,0.9311663479923518,0.05520702634880803,0.6424050632911392,0.6450033420706002,0.489724944672779,0.75,0.69,0.678,6090,9480,0.9486366518706405,0.9311663479923518,0.05520702634880803,0,0.0
9481,1789304328.6040764,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00534,0.99299,0.00166,0.04558,ood,1.94719,1.94538,1.94538,2.41645,,,0.642442780297437,0.6450106515802112,0.489805595068753,0.75,0.7,0.678,6091,9481,0.9486366518706405,0.9311882765211851,0.05520702634880803,0.642442780297437,0.6450106515802112,0.489805595068753,0.75,0.7,0.678,6091,9481,0.9486366518706405,0.9311882765211851,0.05520702634880803,0,0.0
9482,1789304328.6047919,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.00483,0.99077,0.0044,0.05881,ood,2.07244,0.99457,0.99457,2.63832,,,0.6424804893482388,0.6450179564340837,0.48988621997471554,0.8,0.71,0.678,6092,9482,0.9486366518706405,0.9312101910828026,0.05520702634880803,0.6424804893482388,0.6450179564340837,0.48988621997471554,0.8,0.71,0.678,6092,9482,0.9486366518706405,0.9312101910828026,0.05520702634880803,0,0.0
9483,1789304328.6054127,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94473,0.03057,0.0247,0.25173,ood,0.0,0.0,0.0,0.57089,,,0.6425181904460614,0.6450233830952701,0.48988621997471554,0.8,0.71,0.678,6093,9483,0.9486529318541996,0.9312101910828026,0.05520702634880803,0.6425181904460614,0.6450233830952701,0.48988621997471554,0.8,0.71,0.678,6093,9483,0.9486529318541996,0.9312101910828026,0.05520702634880803,0,0.0
9484,1789304328.6061924,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94375,0.0263,0.02995,0.25538,ood,0.0,0.0,0.0,0.54796,,,0.6425558835934205,0.6450288063175077,0.48988621997471554,0.8,0.72,0.678,6094,9484,0.9486692015209125,0.9312101910828026,0.05520702634880803,0.6425558835934205,0.6450288063175077,0.48988621997471554,0.8,0.72,0.678,6094,9484,0.9486692015209125,0.9312101910828026,0.05520702634880803,0,0.0
9485,1789304328.6073053,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.02183,0.94946,0.02872,0.23468,ood,2.10911,2.04567,2.04567,2.54908,2.23607,2.54788,0.642488139167106,0.645023035749268,0.48980881655869807,0.75,0.72,0.678,6094,9485,0.9486692015209125,0.9312101910828026,0.055189714644089054,0.642488139167106,0.645023035749268,0.48980881655869807,0.75,0.72,0.678,6094,9485,0.9486692015209125,0.9312101910828026,0.055189714644089054,0,0.0
9486,1789304328.6086378,dots_0_2_stage2_2_ood,ood_eval,0,2,0,0,-1.0,0.11754,0.73936,0.1431,0.75313,ood,1.91455,1.90558,1.90558,2.37745,2.23607,2.30844,0.6424204090238246,0.6450172687989395,0.48973143759873616,0.7,0.71,0.678,6094,9486,0.9486692015209125,0.9312101910828026,0.05517241379310345,0.6424204090238246,0.6450172687989395,0.48973143759873616,0.7,0.71,0.678,6094,9486,0.9486692015209125,0.9312101910828026,0.05517241379310345,0,0.0
9487,1789304328.6094532,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94749,0.02615,0.02635,0.24223,ood,0.0,0.0,0.0,0.48704,,,0.6424581005586593,0.6450226885854963,0.48973143759873616,0.7,0.71,0.68,6095,9487,0.9486854608805828,0.9312101910828026,0.05517241379310345,0.6424581005586593,0.6450226885854963,0.48973143759873616,0.7,0.71,0.68,6095,9487,0.9486854608805828,0.9312101910828026,0.05517241379310345,0,0.0
9488,1789304328.6100624,dots_0_2_stage2_2_ood,ood_eval,0,0,0,1,1.0,0.94589,0.02604,0.02807,0.24792,ood,0.0,0.0,0.0,0.4966,,,0.642495784148398,0.6450281049396359,0.48973143759873616,0.7,0.71,0.68,6096,9488,0.9487017099430018,0.9312101910828026,0.05517241379310345,0.642495784148398,0.6450281049396359,0.48973143759873616,0.7,0.71,0.68,6096,9488,0.9487017099430018,0.9312101910828026,0.05517241379310345,0,0.0
9489,1789304328.6106868,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.0085,0.94857,0.04294,0.22577,ood,2.01388,0.96464,0.96464,2.61083,,,0.6425334597955528,0.6450354051422166,0.48981203601326806,0.75,0.72,0.682,6097,9489,0.9487017099430018,0.9312320916905444,0.05517241379310345,0.6425334597955528,0.6450354051422166,0.48981203601326806,0.75,0.72,0.682,6097,9489,0.9487017099430018,0.9312320916905444,0.05517241379310345,0,0.0
9490,1789304328.6113214,dots_0_2_stage2_2_ood,ood_eval,0,1,1,1,1.0,0.02183,0.95755,0.02063,0.20507,ood,1.90479,1.9528,1.9528,2.56779,,,0.6425711275026343,0.6450427006979464,0.48989260897030956,0.75,0.72,0.682,6098,9490,0.9487017099430018,0.9312539783577339,0.05517241379310345,0.6425711275026343,0.6450427006979464,0.48989260897030956,0.75,0.72,0.682,6098,9490,0.9487017099430018,0.9312539783577339,0.05517241379310345,0,0.0
9491,1789304328.6125283,dots_0_2_stage2_2_ood,ood_eval,0,2,1,0,-1.0,0.06877,0.8828,0.04843,0.44078,ood,1.91852,2.01846,2.01846,2.46903,2.82843,2.56505,0.6425034242967022,0.6450369373621276,0.4898152534343913,0.7,0.72,0.68,6098,9491,0.9487017099430018,0.9312539783577339,0.05515512378564713,0.6425034242967022,0.6450369373621276,0.4898152534343913,0.7,0.72,0.68,6098,9491,0.9487017099430018,0.9312539783577339,0.05515512378564713,0,0.0
