trial,timestamp,phase,trial_kind,learning_enabled,target,answer,correct,reward,p0,p1,p2,policy_entropy,signal_energy,area_factor,post_noise_energy,overall,recent_20,recent_100,recent_500,successes,attempts,target_0_accuracy,target_1_accuracy,target_2_accuracy,probe_overall,probe_recent_20,probe_recent_100,probe_recent_500,probe_successes,probe_attempts,probe_target_0_accuracy,probe_target_1_accuracy,probe_target_2_accuracy,active_synapses,mean_delta_w
3769,1789301607.536971,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00971,2e-05,0.99027,0.05493,2.06962,1.44,2.48906,0.5983019368532767,0.5,0.61,0.68,2255,3769,0.811336717428088,0.0056315366049879325,0.9590773809523809,0.5691489361702128,0.65,0.62,0.5691489361702128,214,376,0.7542372881355932,0.0,0.9615384615384616,195,0.00015
3770,1789301607.5377164,dots_0_2_stage2,probe,0,2,2,1,1.0,0.01327,3e-05,0.98671,0.07084,1.8625,1.44,2.40544,0.5984084880636604,0.5,0.62,0.68,2256,3770,0.811336717428088,0.0056315366049879325,0.9591078066914498,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,0,0.0
3771,1789301607.6429641,dots_0_2_stage2,train,1,2,2,1,1.0,0.00901,2e-05,0.99096,0.05167,2.00622,1.44,2.50035,0.5985149827631928,0.55,0.63,0.682,2257,3771,0.811336717428088,0.0056315366049879325,0.9591381872213968,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.000148
3772,1789301607.6438239,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00478,1e-05,0.99521,0.03043,2.13343,1.44,2.60498,0.598356309650053,0.5,0.62,0.68,2257,3772,0.811336717428088,0.005627009646302251,0.9591381872213968,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,7.8e-05
3773,1789301607.6444864,dots_0_2_stage2,train,1,2,2,1,1.0,0.02263,5e-05,0.97733,0.10859,1.86116,1.44,2.35251,0.5984627617280679,0.5,0.63,0.68,2258,3773,0.811336717428088,0.005627009646302251,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.00038
3774,1789301607.64518,dots_0_2_stage2,train,1,0,0,1,1.0,0.95806,0.00368,0.03825,0.18654,0.0,0.0,0.64993,0.5985691573926868,0.55,0.63,0.68,2259,3774,0.8114961961115807,0.005627009646302251,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.000113
3775,1789301607.646134,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01101,3e-05,0.98896,0.06092,1.90972,1.44,2.44044,0.59841059602649,0.5,0.62,0.68,2259,3775,0.8114961961115807,0.005622489959839358,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.000165
3776,1789301607.751417,dots_0_2_stage2,train,1,0,0,1,1.0,0.96041,0.0039,0.03569,0.17936,0.0,0.0,0.62234,0.5985169491525424,0.5,0.63,0.682,2260,3776,0.8116554054054054,0.005622489959839358,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.000105
3777,1789301607.75232,dots_0_2_stage2,train,1,0,0,1,1.0,0.96894,0.00515,0.02591,0.15238,0.0,0.0,0.48102,0.598623245962404,0.55,0.64,0.682,2261,3777,0.8118143459915612,0.005622489959839358,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,6.6e-05
3778,1789301607.7531123,dots_0_2_stage2,train,1,0,0,1,1.0,0.96684,0.00439,0.02878,0.15853,0.0,0.0,0.54819,0.598729486500794,0.6,0.64,0.682,2262,3778,0.811973018549747,0.005622489959839358,0.9591685226429102,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,7.8e-05
3779,1789301607.7538962,dots_0_2_stage2,train,1,2,2,1,1.0,0.00973,3e-05,0.99024,0.05515,1.95032,1.44,2.34441,0.5988356708123842,0.65,0.65,0.684,2263,3779,0.811973018549747,0.005622489959839358,0.9591988130563798,0.5702917771883289,0.7,0.62,0.5702917771883289,215,377,0.7542372881355932,0.0,0.9618320610687023,198,0.000166
3780,1789301607.754731,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00614,2e-05,0.99384,0.0376,2.08838,1.44,2.5599,0.5989417989417989,0.7,0.66,0.684,2264,3780,0.811973018549747,0.005622489959839358,0.9592290585618977,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,0,0.0
3781,1789301607.86072,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00868,2e-05,0.9913,0.05008,1.93106,1.44,2.5174,0.5987833906373975,0.65,0.65,0.682,2264,3781,0.811973018549747,0.0056179775280898875,0.9592290585618977,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.000131
3782,1789301607.8615754,dots_0_2_stage2,train,1,0,0,1,1.0,0.96049,0.00406,0.03544,0.17946,0.0,0.0,0.60636,0.5988894764674775,0.7,0.65,0.682,2265,3782,0.8121314237573716,0.0056179775280898875,0.9592290585618977,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,9.9e-05
3783,1789301607.8622708,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00895,2e-05,0.99103,0.05136,1.91802,1.44,2.47773,0.598731165741475,0.65,0.64,0.682,2265,3783,0.8121314237573716,0.0056134723336006415,0.9592290585618977,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.000138
3784,1789301607.8629348,dots_0_2_stage2,train,1,2,2,1,1.0,0.00439,1e-05,0.99561,0.02831,2.12962,1.44,2.64905,0.5988372093023255,0.65,0.65,0.682,2266,3784,0.8121314237573716,0.0056134723336006415,0.9592592592592593,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,195,7.7e-05
3785,1789301607.8636277,dots_0_2_stage2,train,1,0,0,1,1.0,0.95603,0.00347,0.0405,0.19249,0.0,0.0,0.68526,0.5989431968295905,0.65,0.66,0.682,2267,3785,0.8122895622895623,0.0056134723336006415,0.9592592592592593,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.000123
3786,1789301607.9687862,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01933,4e-05,0.98063,0.0959,1.86715,1.44,2.36004,0.59878499735869,0.65,0.65,0.68,2267,3786,0.8122895622895623,0.005608974358974359,0.9592592592592593,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.000275
3787,1789301607.9697828,dots_0_2_stage2,train,1,2,2,1,1.0,0.02455,5e-05,0.97541,0.11576,1.90253,1.44,2.31893,0.5988909426987061,0.7,0.65,0.682,2268,3787,0.8122895622895623,0.005608974358974359,0.9592894152479645,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.000423
3788,1789301607.9705565,dots_0_2_stage2,train,1,0,0,1,1.0,0.96891,0.00491,0.02618,0.15208,0.0,0.0,0.49835,0.5989968321013728,0.7,0.65,0.684,2269,3788,0.8124474348191758,0.005608974358974359,0.9592894152479645,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,6.8e-05
3789,1789301607.9712389,dots_0_2_stage2,train,1,0,0,1,1.0,0.96152,0.0041,0.03438,0.17612,0.0,0.0,0.59931,0.5991026656109791,0.75,0.65,0.684,2270,3789,0.8126050420168067,0.005608974358974359,0.9592894152479645,0.5714285714285714,0.7,0.63,0.5714285714285714,216,378,0.7542372881355932,0.0,0.9621212121212122,198,0.0001
3790,1789301607.971926,dots_0_2_stage2,probe,0,1,2,0,-1.0,0.01659,3e-05,0.98337,0.08485,1.94414,1.44,2.39812,0.5989445910290238,0.7,0.64,0.682,2270,3790,0.8126050420168067,0.005604483586869495,0.9592894152479645,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,0,0.0
3791,1789301608.0773718,dots_0_2_stage2,train,1,2,2,1,1.0,0.00209,1e-05,0.9979,0.01507,1.9062,1.44,2.57693,0.5990503824848324,0.7,0.65,0.682,2271,3791,0.8126050420168067,0.005604483586869495,0.959319526627219,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,3.9e-05
3792,1789301608.0783386,dots_0_2_stage2,train,1,2,2,1,1.0,0.0066,2e-05,0.99338,0.03994,2.13415,1.44,2.50962,0.5991561181434599,0.75,0.66,0.682,2272,3792,0.8126050420168067,0.005604483586869495,0.959349593495935,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,0.000126
3793,1789301608.0790727,dots_0_2_stage2,train,1,2,2,1,1.0,0.00905,2e-05,0.99093,0.05183,1.92028,1.44,2.5726,0.5992617980490377,0.75,0.67,0.682,2273,3793,0.8126050420168067,0.005604483586869495,0.9593796159527327,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,0.000169
3794,1789301608.0796962,dots_0_2_stage2,train,1,0,0,1,1.0,0.96387,0.0042,0.03193,0.16844,0.0,0.0,0.57928,0.599367422245651,0.75,0.67,0.682,2274,3794,0.8127623845507976,0.005604483586869495,0.9593796159527327,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,195,9.2e-05
3795,1789301608.0803285,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0236,4e-05,0.97636,0.11218,1.87178,1.44,2.44383,0.5992094861660079,0.75,0.66,0.682,2274,3795,0.8127623845507976,0.0056,0.9593796159527327,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,0.000345
3796,1789301608.1869826,dots_0_2_stage2,train,1,0,0,1,1.0,0.96698,0.00447,0.02856,0.15819,0.0,0.0,0.53986,0.5993150684931506,0.75,0.66,0.682,2275,3796,0.8129194630872483,0.0056,0.9593796159527327,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,7.6e-05
3797,1789301608.1878614,dots_0_2_stage2,train,1,2,2,1,1.0,0.00486,1e-05,0.99513,0.03089,2.04598,1.44,2.71569,0.5994205952067422,0.75,0.67,0.684,2276,3797,0.8129194630872483,0.0056,0.959409594095941,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,195,8.9e-05
3798,1789301608.1886475,dots_0_2_stage2,train,1,1,2,0,-1.0,0.0153,3e-05,0.98468,0.07942,2.12874,1.44,2.60021,0.5992627698788836,0.7,0.67,0.682,2276,3798,0.8129194630872483,0.005595523581135092,0.959409594095941,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,195,0.00023
3799,1789301608.1892817,dots_0_2_stage2,train,1,0,0,1,1.0,0.96202,0.0037,0.03428,0.17361,0.0,0.0,0.63439,0.5993682548038958,0.7,0.67,0.682,2277,3799,0.8130762782900252,0.005595523581135092,0.959409594095941,0.5699208443271768,0.65,0.62,0.5699208443271768,216,379,0.7542372881355932,0.0,0.9621212121212122,198,9.8e-05
3800,1789301608.1898322,dots_0_2_stage2,probe,0,0,0,1,1.0,0.9644,0.00398,0.03162,0.16616,0.0,0.0,0.59377,0.5994736842105263,0.7,0.67,0.682,2278,3800,0.8132328308207705,0.005595523581135092,0.959409594095941,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,0,0.0
3801,1789301608.295161,dots_0_2_stage2,train,1,2,2,1,1.0,0.00818,2e-05,0.9918,0.0477,2.11762,1.44,2.57486,0.599579058142594,0.75,0.67,0.682,2279,3801,0.8132328308207705,0.005595523581135092,0.9594395280235988,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,195,0.000138
3802,1789301608.2961774,dots_0_2_stage2,train,1,2,2,1,1.0,0.00655,2e-05,0.99342,0.03976,1.99718,1.44,2.43068,0.5996843766438716,0.75,0.67,0.682,2280,3802,0.8132328308207705,0.005595523581135092,0.9594694178334562,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,0.000111
3803,1789301608.2969358,dots_0_2_stage2,train,1,2,2,1,1.0,0.00801,2e-05,0.99198,0.04682,1.918,1.44,2.5004,0.5997896397580857,0.8,0.68,0.682,2281,3803,0.8132328308207705,0.005595523581135092,0.959499263622975,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,0.000135
3804,1789301608.297602,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01903,3e-05,0.98094,0.09461,1.98616,1.44,2.51561,0.5996319663512093,0.75,0.67,0.68,2281,3804,0.8132328308207705,0.005591054313099041,0.959499263622975,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,0.000279
3805,1789301608.2982082,dots_0_2_stage2,train,1,0,0,1,1.0,0.96451,0.00427,0.03123,0.16639,0.0,0.0,0.56968,0.5997371879106439,0.75,0.68,0.68,2282,3805,0.8133891213389122,0.005591054313099041,0.959499263622975,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,8.7e-05
3806,1789301608.4048676,dots_0_2_stage2,train,1,2,2,1,1.0,0.00198,1e-05,0.99801,0.0144,2.03891,1.44,2.54081,0.5998423541776143,0.8,0.68,0.68,2283,3806,0.8133891213389122,0.005591054313099041,0.9595290654893304,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,3.9e-05
3807,1789301608.4058638,dots_0_2_stage2,train,1,2,2,1,1.0,0.00519,1e-05,0.9948,0.03261,1.99988,1.44,2.6486,0.5999474651956922,0.8,0.68,0.68,2284,3807,0.8133891213389122,0.005591054313099041,0.9595588235294118,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,9e-05
3808,1789301608.4066179,dots_0_2_stage2,train,1,0,0,1,1.0,0.96787,0.0044,0.02773,0.1549,0.0,0.0,0.5469,0.6000525210084033,0.8,0.68,0.68,2285,3808,0.8135451505016722,0.005591054313099041,0.9595588235294118,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,198,7.5e-05
3809,1789301608.4072995,dots_0_2_stage2,train,1,2,2,1,1.0,0.00902,2e-05,0.99096,0.05165,2.10314,1.44,2.48472,0.6001575216592282,0.8,0.69,0.682,2286,3809,0.8135451505016722,0.005591054313099041,0.9595885378398237,0.5710526315789474,0.65,0.62,0.5710526315789474,217,380,0.7563025210084033,0.0,0.9621212121212122,195,0.000167
3810,1789301608.4079072,dots_0_2_stage2,probe,0,0,0,1,1.0,0.96777,0.00459,0.02764,0.15559,0.0,0.0,0.52684,0.600262467191601,0.85,0.69,0.682,2287,3810,0.8137009189640768,0.005591054313099041,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,0,0.0
3811,1789301608.5131166,dots_0_2_stage2,train,1,0,0,1,1.0,0.96727,0.00449,0.02823,0.15718,0.0,0.0,0.53504,0.600367357648911,0.85,0.69,0.682,2288,3811,0.8138564273789649,0.005591054313099041,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,7.7e-05
3812,1789301608.5141299,dots_0_2_stage2,train,1,0,0,1,1.0,0.96447,0.00437,0.03117,0.16671,0.0,0.0,0.56021,0.6004721930745016,0.85,0.69,0.682,2289,3812,0.8140116763969975,0.005591054313099041,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,195,8.7e-05
3813,1789301608.514822,dots_0_2_stage2,train,1,0,0,1,1.0,0.96707,0.00435,0.02858,0.15762,0.0,0.0,0.5506,0.6005769735116706,0.85,0.69,0.682,2290,3813,0.8141666666666667,0.005591054313099041,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,7.9e-05
3814,1789301608.5154366,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01072,3e-05,0.98926,0.05957,1.91491,1.44,2.48827,0.600419507079182,0.8,0.68,0.68,2290,3814,0.8141666666666667,0.00558659217877095,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,0.000161
3815,1789301608.516061,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01191,2e-05,0.98807,0.06485,2.13423,1.44,2.58294,0.6002621231979031,0.8,0.67,0.678,2290,3815,0.8141666666666667,0.005582137161084529,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,0.00016
3816,1789301608.6223595,dots_0_2_stage2,train,1,0,0,1,1.0,0.96274,0.00381,0.03345,0.17144,0.0,0.0,0.62149,0.6003668763102725,0.8,0.68,0.68,2291,3816,0.8143213988343048,0.005582137161084529,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,9.6e-05
3817,1789301608.6234956,dots_0_2_stage2,train,1,0,0,1,1.0,0.96842,0.00451,0.02707,0.15316,0.0,0.0,0.53034,0.6004715745349751,0.8,0.69,0.68,2292,3817,0.8144758735440932,0.005582137161084529,0.9595885378398237,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,195,7.1e-05
3818,1789301608.6241524,dots_0_2_stage2,train,1,2,0,0,-1.0,0.03091,6e-05,0.96903,0.13855,1.86353,1.44,2.3219,0.6003143006809848,0.8,0.68,0.678,2292,3818,0.8144758735440932,0.005582137161084529,0.9588839941262849,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,0.014712
3819,1789301608.6248994,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00633,2e-05,0.99365,0.03857,2.05962,1.44,2.53307,0.6001571091908877,0.75,0.67,0.678,2292,3819,0.8144758735440932,0.005577689243027889,0.9588839941262849,0.5721784776902887,0.65,0.63,0.5721784776902887,218,381,0.7583333333333333,0.0,0.9621212121212122,198,0.000103
3820,1789301608.625493,dots_0_2_stage2,probe,0,0,0,1,1.0,0.95372,0.00436,0.04192,0.20187,0.0,0.0,0.61402,0.6002617801047121,0.75,0.67,0.678,2293,3820,0.8146300914380715,0.005577689243027889,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,0,0.0
3821,1789301608.729568,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00202,1e-05,0.99798,0.01463,2.09012,1.44,2.76383,0.6001046846375294,0.7,0.66,0.676,2293,3821,0.8146300914380715,0.005573248407643312,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,195,3.3e-05
3822,1789301608.7305014,dots_0_2_stage2,train,1,0,0,1,1.0,0.95548,0.00425,0.04027,0.19605,0.0,0.0,0.61308,0.6002093144950288,0.7,0.66,0.676,2294,3822,0.8147840531561462,0.005573248407643312,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,195,0.000111
3823,1789301608.7312913,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00397,1e-05,0.99601,0.02608,1.94885,1.44,2.55381,0.6000523149359142,0.65,0.65,0.676,2294,3823,0.8147840531561462,0.005568814638027049,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,195,6.3e-05
3824,1789301608.7322762,dots_0_2_stage2,train,1,1,2,0,-1.0,0.01654,4e-05,0.98342,0.0847,1.86387,1.44,2.35793,0.5998953974895398,0.65,0.64,0.674,2294,3824,0.8147840531561462,0.005564387917329093,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.00023
3825,1789301608.732939,dots_0_2_stage2,train,1,0,0,1,1.0,0.94789,0.00383,0.04828,0.21837,0.0,0.0,0.6743,0.6,0.65,0.65,0.674,2295,3825,0.8149377593360996,0.005564387917329093,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.000143
3826,1789301608.8404152,dots_0_2_stage2,train,1,0,0,1,1.0,0.95664,0.00431,0.03905,0.19252,0.0,0.0,0.60229,0.6001045478306325,0.65,0.65,0.676,2296,3826,0.8150912106135987,0.005564387917329093,0.9588839941262849,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.000108
3827,1789301608.8416057,dots_0_2_stage2,train,1,2,2,1,1.0,0.01042,3e-05,0.98955,0.05824,1.87445,1.44,2.40431,0.6002090410243011,0.65,0.65,0.676,2297,3827,0.8150912106135987,0.005564387917329093,0.9589141599413059,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.000162
3828,1789301608.8424227,dots_0_2_stage2,train,1,2,2,1,1.0,0.01273,3e-05,0.98724,0.06853,1.92964,1.44,2.45126,0.6003134796238244,0.65,0.65,0.676,2298,3828,0.8150912106135987,0.005564387917329093,0.9589442815249267,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.000206
3829,1789301608.843137,dots_0_2_stage2,train,1,0,0,1,1.0,0.9565,0.00433,0.03917,0.19303,0.0,0.0,0.59945,0.600417863671977,0.65,0.66,0.678,2299,3829,0.8152444076222038,0.005564387917329093,0.9589442815249267,0.5732984293193717,0.7,0.63,0.5732984293193717,219,382,0.7603305785123967,0.0,0.9621212121212122,198,0.000112
3830,1789301608.8437312,dots_0_2_stage2,probe,0,2,2,1,1.0,0.00922,3e-05,0.99075,0.0527,1.87949,1.44,2.38815,0.6005221932114883,0.65,0.66,0.678,2300,3830,0.8152444076222038,0.005564387917329093,0.958974358974359,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,0,0.0
3831,1789301608.9490018,dots_0_2_stage2,train,1,2,2,1,1.0,0.00277,1e-05,0.99722,0.01922,2.05414,1.44,2.54181,0.6006264682850431,0.65,0.67,0.678,2301,3831,0.8152444076222038,0.005564387917329093,0.95900439238653,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,198,4.9e-05
3832,1789301608.9501653,dots_0_2_stage2,train,1,0,0,1,1.0,0.94948,0.00382,0.0467,0.21359,0.0,0.0,0.66901,0.6007306889352818,0.65,0.68,0.68,2302,3832,0.8153973509933775,0.005564387917329093,0.95900439238653,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,198,0.00014
3833,1789301608.9510746,dots_0_2_stage2,train,1,1,2,0,-1.0,0.00891,2e-05,0.99107,0.05118,1.99816,1.44,2.49729,0.6005739629533002,0.6,0.67,0.68,2302,3833,0.8153973509933775,0.005559968228752979,0.95900439238653,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,198,0.000142
3834,1789301608.9517517,dots_0_2_stage2,train,1,2,2,1,1.0,0.00293,1e-05,0.99706,0.02013,2.09199,1.44,2.57605,0.6006781429316641,0.65,0.68,0.68,2303,3834,0.8153973509933775,0.005559968228752979,0.9590343818580834,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,198,5.5e-05
3835,1789301608.9524791,dots_0_2_stage2,train,1,2,2,1,1.0,0.00098,0.0,0.99901,0.00785,2.09097,1.44,2.69368,0.6007822685788787,0.7,0.68,0.68,2304,3835,0.8153973509933775,0.005559968228752979,0.9590643274853801,0.5744125326370757,0.7,0.64,0.5744125326370757,220,383,0.7603305785123967,0.0,0.9624060150375939,198,1.9e-05
